product_id,image_url,image_index,is_primary
823097002,https://www.gap.com/webcontent/0060/298/988/cn60298988.jpg,2,False
823097002,https://www.gap.com/webcontent/0060/301/535/cn60301535.jpg,3,False
823097002,https://www.gap.com/webcontent/0060/301/591/cn60301591.jpg,4,False
823097002,https://www.gap.com/webcontent/0059/734/669/cn59734669.jpg,5,False
823097002,https://www.gap.com/webcontent/0060/794/123/cn60794123.jpg,6,False
455578002,https://www.gap.com/webcontent/0056/464/312/cn56464312.jpg,1,True
455578002,https://www.gap.com/webcontent/0056/461/390/cn56461390.jpg,2,False
455578002,https://www.gap.com/webcontent/0056/464/122/cn56464122.jpg,3,False
455578002,https://www.gap.com/webcontent/0056/464/113/cn56464113.jpg,4,False
455578002,https://www.gap.com/webcontent/0056/470/254/cn56470254.jpg,5,False
808188002,https://www.gap.com/webcontent/0062/042/684/cn62042684.jpg,1,True
808188002,https://www.gap.com/webcontent/0054/813/237/cn54813237.jpg,2,False
808188002,https://www.gap.com/webcontent/0054/813/212/cn54813212.jpg,3,False
808188002,https://www.gap.com/webcontent/0054/730/085/cn54730085.jpg,4,False
808188002,https://www.gap.com/webcontent/0054/731/511/cn54731511.jpg,5,False
605405022,https://www.gap.com/webcontent/0056/233/315/cn56233315.jpg,1,True
605405022,https://www.gap.com/webcontent/0056/232/833/cn56232833.jpg,2,False
605405022,https://www.gap.com/webcontent/0056/232/845/cn56232845.jpg,3,False
605405022,https://www.gap.com/webcontent/0056/232/851/cn56232851.jpg,4,False
605405022,https://www.gap.com/webcontent/0056/120/765/cn56120765.jpg,5,False
819664002,https://www.gap.com/webcontent/0059/178/484/cn59178484.jpg,1,True
819664002,https://www.gap.com/webcontent/0059/178/065/cn59178065.jpg,2,False
819664002,https://www.gap.com/webcontent/0059/177/967/cn59177967.jpg,3,False
819664002,https://www.gap.com/webcontent/0059/177/960/cn59177960.jpg,4,False
819664002,https://www.gap.com/webcontent/0059/177/966/cn59177966.jpg,5,False
819664002,https://www.gap.com/webcontent/0059/218/170/cn59218170.jpg,6,False
881138002,https://www.gap.com/webcontent/0057/584/130/cn57584130.jpg,1,True
881138002,https://www.gap.com/webcontent/0057/583/638/cn57583638.jpg,2,False
881138002,https://www.gap.com/webcontent/0057/583/624/cn57583624.jpg,3,False
881138002,https://www.gap.com/webcontent/0057/583/632/cn57583632.jpg,4,False
881138002,https://www.gap.com/webcontent/0057/583/651/cn57583651.jpg,5,False
881138002,https://www.gap.com/webcontent/0057/423/993/cn57423993.jpg,6,False
843803032,https://www.gap.com/webcontent/0060/525/065/cn60525065.jpg,1,True
843803032,https://www.gap.com/webcontent/0060/524/309/cn60524309.jpg,2,False
843803032,https://www.gap.com/webcontent/0060/524/826/cn60524826.jpg,3,False
843803032,https://www.gap.com/webcontent/0060/599/501/cn60599501.jpg,4,False
843803032,https://www.gap.com/webcontent/0060/126/880/cn60126880.jpg,5,False
843803032,https://www.gap.com/webcontent/0060/126/770/cn60126770.jpg,6,False
780710002,https://www.gap.com/webcontent/0057/901/210/cn57901210.jpg,1,True
780710002,https://www.gap.com/webcontent/0057/816/545/cn57816545.jpg,2,False
780710002,https://www.gap.com/webcontent/0057/816/576/cn57816576.jpg,3,False
780710002,https://www.gap.com/webcontent/0057/816/568/cn57816568.jpg,4,False
780710002,https://www.gap.com/webcontent/0057/803/747/cn57803747.jpg,5,False
780710002,https://www.gap.com/webcontent/0057/795/328/cn57795328.jpg,6,False
